tweet_id,user_id,screen_name,name,club,day,area,block,place,url
741305687653777408,560146367,rino_410,"りの@冬コミ落ちました","Remix","土","東","コ","14a",https://twitter.com/rino_410/status/741305687653777408
741305467733827584,4888354785,oshiruko_senti,"よだれ@日曜日東Ｙ37b","おしるこセンチメンタル","日","東","Ｙ","37b",https://twitter.com/oshiruko_senti/status/741305467733827584
741304847408865280,180901195,sky_freedom_,"スカイ","Candy Club","日","東","ミ","23a",https://twitter.com/sky_freedom_/status/741304847408865280
741304555623698432,128251172,youhi_freeIogic,"ようひL3DS-6/11LiSA","free-logic","土","西","ｑ","23b",https://twitter.com/youhi_freeIogic/status/741304555623698432
741304418193178624,49607751,Qwertry_02,"ひさやききゅう","i'mFragile","日","南","⊿","21c",https://twitter.com/Qwertry_02/status/741304418193178624
741304225326452736,2812141178,asagao_niji,"槿asagao最近寝落ちばかり","シニカルメッセージ","金","東","ル","32b",https://twitter.com/asagao_niji/status/741304225326452736
741302820389822464,354629117,ezo9610,"宮野木ジジ＠BrHu","エゾクロテン","日","東","ラ","58b",https://twitter.com/ezo9610/status/741302820389822464
741302709391761409,2168508710,chizucoman,"千鶴子","三三五五","日","東","Ｏ","19a",https://twitter.com/chizucoman/status/741302709391761409
741302007856664576,101020518,red_magician,"赤魔道士みっちい@C90日曜東ノ35b","ぬこ","日","東","ノ","35b",https://twitter.com/red_magician/status/741302007856664576
741300747195682817,77664539,itiri,"イチリ☆ｻﾝｸﾘJ21b/ｺﾐｹＡ22ｂ","23.4ド","日","東","Ａ","22b",https://twitter.com/itiri/status/741300747195682817
741300581730488320,329845913,sghkngm,"なごむ@吾が手マ59a","プロキオン","金","東","ノ","18a",https://twitter.com/sghkngm/status/741300581730488320
741300229983477760,4497484092,GentouMaten,"幻灯摩天楼@２日目d34a","幻灯摩天楼","土","西","ｄ","34a",https://twitter.com/GentouMaten/status/741300229983477760
741300041659219969,73653188,aoimanabu,"あおいまなぶ@日曜C90東レ49a","BlueMage","日","東","レ","49a",https://twitter.com/aoimanabu/status/741300041659219969
741299797206781952,186038719,tnp_ko,"プログラミング同好会TNP子","秋田大学TNP","日","西","ｅ","06b",https://twitter.com/tnp_ko/status/741299797206781952
741299644584460288,1106408808,eru_mn,"高垣える/3日目西こ32a","MNHN","日","西","こ","32a",https://twitter.com/eru_mn/status/741299644584460288
741298772680933376,159556459,takitate_G,"炊きたてご飯@2日目 東ユ－06b","炊きた亭","土","東","ユ","06b",https://twitter.com/takitate_G/status/741298772680933376
741298633832693761,1185604171,10sakuramochi,"十月桜餅@日曜日西め－20b","十月桜餅堂","日","西","め","20b",https://twitter.com/10sakuramochi/status/741298633832693761
741298597170270208,2853672620,mizusakir,"水咲@閃華原稿","halcyon","土","東","ウ","53a",https://twitter.com/mizusakir/status/741298597170270208
741298579294195712,2483913870,C_miserable,"悲惨化炭素@3日目東ア26a","かぼちゃうどん","日","東","ア","26a",https://twitter.com/C_miserable/status/741298579294195712
741298434196393984,17325013,heberekeBLACK7,"へべBLA7@C90 2日目東R-15a","へべれけBLACK7","土","東","Ｒ","15a",https://twitter.com/heberekeBLACK7/status/741298434196393984
741297851234295809,556859888,8mt_kandelaar,"はちみつカンテラ@5/1コミ1か45a","はちみつカンテラ","日","西","ら","17b",https://twitter.com/8mt_kandelaar/status/741297851234295809
741297566625587200,110182520,nobukichihiro,"のぶき ちひろ","のぶ基地","日","東","Ｉ","57b",https://twitter.com/nobukichihiro/status/741297566625587200
741297508794568704,911379571,MAGbp2119,"まぐ(??二日目ラ14ab?)","μ-CuTe","土","東","ラ","14a",https://twitter.com/MAGbp2119/status/741297508794568704
741297412019343360,99271492,midukineko,"みづき＠3日目I-08b","狐月亭","日","東","Ｉ","08b",https://twitter.com/midukineko/status/741297412019343360
741296917649313794,452830631,mohu_san,"ぴこぴこぐらむ@3日目東C45a","プラチナきのこ","日","東","Ｃ","45a",https://twitter.com/mohu_san/status/741296917649313794
741296005400825857,1415648210,shiho_tolove,"史歩","ニチカ","土","東","ソ","47a",https://twitter.com/shiho_tolove/status/741296005400825857
741295732716503040,39722844,KURO_a,"KURO","ａｔｅｍｐｏ","日","東","Ｆ","17b",https://twitter.com/KURO_a/status/741295732716503040
741295083794767872,777279972,Lno_221b,"えるの＠刀ミュﾈﾀﾊﾞﾚ解禁","コトハリロクホウ","金","東","ロ","22a",https://twitter.com/Lno_221b/status/741295083794767872
741294495786893312,134438906,hettare,"もう携帯失くさないマン@三日目東ヌ51a","MAternal MAtter","日","東","?","51a",https://twitter.com/hettare/status/741294495786893312
741294277221711872,231062482,yassu08123,"竜宮ヤッスー＠3日目東ツ39b","空×少女×stc","日","東","ツ","39b",https://twitter.com/yassu08123/status/741294277221711872
741293345666801668,200438282,akatsukikatsuie,"暁 勝家@LO連載中（不定期）","暁勝家のサークル","日","東","ユ","32b",https://twitter.com/akatsukikatsuie/status/741293345666801668
741293303560183809,2922161432,nemuimepi,"mepi@橙ハム","ようちゅう","日","東","Ｆ","02b",https://twitter.com/nemuimepi/status/741293303560183809
741293123226112000,3272257722,XtalVideosJP,"toro_pman13","エレクトロライト","日","西","て","03a",https://twitter.com/XtalVideosJP/status/741293123226112000
741293023510700032,383835179,Reio_nikoniko,"Reio@１日目西a-36a","Aimee rush","金","西","ａ","36a",https://twitter.com/Reio_nikoniko/status/741293023510700032
741293007165489153,2376824754,kurogane0625,"クロガネ@お絵描き一時休止","ふぇりすらぼ","土","東","Ｋ","42b",https://twitter.com/kurogane0625/status/741293007165489153
741292987917860864,126581782,wirue_kusinada,"櫛灘 ゐるゑ","泡沫幻燈屋","土","西","o","26a",https://twitter.com/wirue_kusinada/status/741292987917860864
741292914748198913,132905695,asanatto,"浅岸","アサハカナ","土","東","メ","51a",https://twitter.com/asanatto/status/741292914748198913
741292577752682499,4852940085,haizakigohaaaan,"灰崎ごはんアンソロジー@夏コミ発行","0°F","金","東","タ","43a",https://twitter.com/haizakigohaaaan/status/741292577752682499
741292107646652416,154558327,eteshite,"退職戦士WATASHI","えてして","日","東","Ｕ","36a",https://twitter.com/eteshite/status/741292107646652416
741292059831607296,203512728,himari_012,"ひまり?6/12ゆぴてるBBQ","ひまりうとあそぼっ！","土","東","ケ","56b",https://twitter.com/himari_012/status/741292059831607296
741291981448454144,136544724,hb_take,"土生タケヒロ@2日目西n27b","思いついたままnote","土","西","ｎ","27b",https://twitter.com/hb_take/status/741291981448454144
741291516811829250,2294038195,sd_touken,"しほ＊髭6/膝9","スタァドロップ","土","東","セ","18a",https://twitter.com/sd_touken/status/741291516811829250
741291423182397441,169087557,takasakakoh,"高栄コウ@サンクリK01a","OS召喚部","金","東","イ","58a",https://twitter.com/takasakakoh/status/741291423182397441
741291135411200000,14813953,nikoichi,"いとう。c90三日目西な-12a","味噌グラフィクス","日","西","な","12a",https://twitter.com/nikoichi/status/741291135411200000
741291102116814850,4878933611,yuuki_take_dake,"yuuki","TAKE-DAKE","日","東","Ｅ","05a",https://twitter.com/yuuki_take_dake/status/741291102116814850
741291084576260097,2905125566,kureno622xx,"呉野@２日目K52b","砂糖菓子","土","東","Ｋ","52b",https://twitter.com/kureno622xx/status/741291084576260097
741290995094937600,131848212,reki9185,"レキ＠6/12飯田里穂 6/19内田彩","West Windsor","土","東","ケ","35b",https://twitter.com/reki9185/status/741290995094937600
741290954523451392,632453723,Dark_Tzitzimine,"Dark_Tzitzimine","タニシ屋","日","東","Ｈ","07b",https://twitter.com/Dark_Tzitzimine/status/741290954523451392
741290648582553600,1957936225,NakuruMizuki,"水輝なくる@6/19コスプレシャス","Ridiculous","土","東","コ","36b",https://twitter.com/NakuruMizuki/status/741290648582553600
741290413533724672,1627854944,kyrckr,"チカル","5931farbe","金","東","ソ","40a",https://twitter.com/kyrckr/status/741290413533724672
741290271321645056,97555953,Sorairo_as,"結平明日??2日目東M05b","Sorairo","土","東","Ｍ","05b",https://twitter.com/Sorairo_as/status/741290271321645056
741289889480593410,131439832,cr_yamada,"やまだ","はにかみジーザス","土","東","ニ","56b",https://twitter.com/cr_yamada/status/741289889480593410
741289724535394304,108669598,RUENROUGA,"龍炎狼牙","龍企画","日","東","Ｌ","33b",https://twitter.com/RUENROUGA/status/741289724535394304
741289631421865984,127364620,Tsundere_ninja,"抜け忍","QuarterView","日","東","Ｗ","26b",https://twitter.com/Tsundere_ninja/status/741289631421865984
741289170383953921,69270391,sechiro,"せちろー","サーバ擬人化ユーザ会","日","西","ｆ","39a",https://twitter.com/sechiro/status/741289170383953921
741289157796843522,1247507664,pluspt,"冬空@創作","PiLOT+","日","西","き","31b",https://twitter.com/pluspt/status/741289157796843522
741289053140586496,28768185,fun_bo,"ふんぼちん@地霊祭I-1","安全地帯","土","西","G","16a",https://twitter.com/fun_bo/status/741289053140586496
741288821136855040,1521933583,Hs_Misora,"初瀬川みそら@二日目東K29b","Apprivoiser","土","東","Ｋ","29b",https://twitter.com/Hs_Misora/status/741288821136855040
741288706502316033,134832434,rindaroki,"淋田蕗樹","9999回路","金","東","メ","36a",https://twitter.com/rindaroki/status/741288706502316033
741288500343902208,141926665,nana_070,"なな　夏1日目東ヒ46b","メギドの丘","金","東","ヒ","46b",https://twitter.com/nana_070/status/741288500343902208
741288490554396672,265307895,yumisuke_2011,"メール返信遅刻ゆみ助","はちみつぶれんど","金","東","メ","11a",https://twitter.com/yumisuke_2011/status/741288490554396672
741288354776420352,25835762,ama_gin,"天川@日曜東 サ-34b","銀。-Silver Ring-","日","東","サ","34b",https://twitter.com/ama_gin/status/741288354776420352
741288265471266817,85725808,sweetscratch,"久瀬＊ソルマリアンソロ主催","Sunny Brain","土","東","Ｔ","43a",https://twitter.com/sweetscratch/status/741288265471266817
741288131643609088,2330268462,s_skyRiku,"りくまる。","PEPERMOON","金","東","Ｚ","34a",https://twitter.com/s_skyRiku/status/741288131643609088
741287785210904576,96604067,komatan,"こまこま@デフォ絵描き","Magicaltale","日","東","キ","08a",https://twitter.com/komatan/status/741287785210904576
741287784388796418,2963089092,UtaShigure,"歌時雨*C90 2日目 I42a","歌時雨","土","東","Ｉ","42a",https://twitter.com/UtaShigure/status/741287784388796418
741287604721618946,115725706,Kuroumi_E,"黒海","境界式Phantasm","日","東","Ｖ","52b",https://twitter.com/Kuroumi_E/status/741287604721618946
741287590263820289,44993652,aze_KEYCRASH,"KEYCRASH?（きーくら）","ピエゾ素子が友達","土","東","ラ","01a",https://twitter.com/aze_KEYCRASH/status/741287590263820289
741287505161388032,360777809,mudvana,"カコベン@3日目(日)東E-47a","東京描画","日","東","Ｅ","47a",https://twitter.com/mudvana/status/741287505161388032
741287327293530112,1477345783,saijinsai,"西紀邑楽","西神祭","金","東","Ｂ","35b",https://twitter.com/saijinsai/status/741287327293530112
741287158195982336,228622509,purgatory_kbthk,"さぎ＠夏コミ2日目東ラ55-a","Mg","土","東","ラ","55a",https://twitter.com/purgatory_kbthk/status/741287158195982336
741286908035108864,211632947,eguzaia,"エグザイア@C90 3日目 ハ-41a","meta FeST","日","東","ハ","41a",https://twitter.com/eguzaia/status/741286908035108864
741286853718904832,534444810,bunya_kazamori,"風守文弥","Sweet Discussion","土","東","Ｉ","39b",https://twitter.com/bunya_kazamori/status/741286853718904832
741286692443672576,3111194281,immunitydoll,"ラサハン","らさはうす","日","東","キ","29a",https://twitter.com/immunitydoll/status/741286692443672576
741286649611452416,624371735,inurabu_m,"いぬらぶ「デザイン垢」@3日目西g37a","Limpid Horizon","日","西","ｇ","37a",https://twitter.com/inurabu_m/status/741286649611452416
741286576869646336,830939796,kakeyu_yu2,"かけゆ@3日目東チ21b","Soldias","日","東","チ","21b",https://twitter.com/kakeyu_yu2/status/741286576869646336
741286482384584704,20598580,kaburagi,"鏑木@日曜ナ-51b","PINO","日","東","ナ","51b",https://twitter.com/kaburagi/status/741286482384584704
741286249583906818,2923749625,woza7,"うぉざ＠2日目東H-48a","ＨＨＴ","土","東","Ｈ","48a",https://twitter.com/woza7/status/741286249583906818
741286087025250305,101813109,busy_n,"美人@C90二日目J-55a","弾丸遺伝子","土","東","Ｊ","55a",https://twitter.com/busy_n/status/741286087025250305
741285980393459716,189322749,nekonosakanan,"ねこ","休日時間","日","西","ｃ","47b",https://twitter.com/nekonosakanan/status/741285980393459716
741285939721297922,3717176353,BreathOfAirInfo,"ブレエア情報＠M3 M-21b委託","breath of air","日","東","ム","27a",https://twitter.com/BreathOfAirInfo/status/741285939721297922
741285741439782912,140365782,yonyon_obaka,"よんよん","よたよた本舗","日","東","タ","07a",https://twitter.com/yonyon_obaka/status/741285741439782912
741285689724047361,127573322,dai_uemukai,"上向だい【3日目キ16a】","上万","日","東","キ","16a",https://twitter.com/dai_uemukai/status/741285689724047361
741285488485507075,2595877045,tomoekaiJP,"富萌会","富萌会","日","西","ゆ","45a",https://twitter.com/tomoekaiJP/status/741285488485507075
741285462594093056,225088388,alfiliea,"紫は神氷守ユウト@女神遠野そよぎ様崇拝","breath of air","日","東","ム","27a",https://twitter.com/alfiliea/status/741285462594093056
741285362836733954,20107492,eunospress,"ゆ～のす?","ゆ～のす通信","金","西","ａ","05b",https://twitter.com/eunospress/status/741285362836733954
741285245165539328,47056224,sikisya,"沚消沙","蒸留炭酸水","曰","束","丁","76a",https://twitter.com/sikisya/status/741285245165539328
741284931733585921,264670983,daradara32,"だらだら","DEADHEAD","日","西","ゆ","12b",https://twitter.com/daradara32/status/741284931733585921
741284849361768448,155244900,shinsat3,"新庄聡美@6/12ゲームレジェンド売り子","ほえほえがーでん","土","東","Ｊ","23b",https://twitter.com/shinsat3/status/741284849361768448
741284745066094597,16615592,zouhyou,"見習い雑兵","キャンドゥーなう！","土","東","Ｉ","31a",https://twitter.com/zouhyou/status/741284745066094597
741284741693853696,1060946359,akatukistardust,"いつか＠うみにこ合同委託中","風音書廊","日","東","コ","42b",https://twitter.com/akatukistardust/status/741284741693853696
741284512491921410,382210813,Ex_witch,"元魔女","Witchcraft","土","東","Ｊ","04a",https://twitter.com/Ex_witch/status/741284512491921410
741284471517773825,3897433219,mutyuki_prpr,"B雷ACK EARTH@睦月して肉を得る","BDR","土","北","ロ","66",https://twitter.com/mutyuki_prpr/status/741284471517773825
741283954179739648,3301643685,shycat1209,"シャイ猫@3日目西【q-39b】","Crystalloiz","日","西","ｑ","39b",https://twitter.com/shycat1209/status/741283954179739648
741283842598666251,531963529,nekot13,"ねことりな","negoto","金","西","ｆ","19-a",https://twitter.com/nekot13/status/741283842598666251
741283823120306176,263039183,iwasakiizumi,"岩崎いずみ?はC90 3日目東ホ-52b","8丁目のいずみんと。","日","東","ホ","52b",https://twitter.com/iwasakiizumi/status/741283823120306176
741283811586015232,295679762,nohachi666,"ハチ公/ノノはち 三日目東ル28b","どーぞーまえ","日","東","ル","28b",https://twitter.com/nohachi666/status/741283811586015232
741283714865332225,729880664019869696,takaminapaman,"たかみん・あぱまん＠サンクリ Ｏ11ｂ","Unstoppable+","日","東","コ","16b",https://twitter.com/takaminapaman/status/741283714865332225
741283617926615042,2172036288,simaano,"しまの","はてな","土","東","ク","03b",https://twitter.com/simaano/status/741283617926615042
741283471469862912,368220350,ilobur_news,"Noticiario URA-GLOBO","ポルトガル&amp;ファド コミケ部","日","西","る","14a",https://twitter.com/ilobur_news/status/741283471469862912
741283235523530752,457510723,TAIKI_KEN,"大気KEN","たいけん部！","日","東","リ","15a",https://twitter.com/TAIKI_KEN/status/741283235523530752
741283152232992768,96163002,magorona,"まごろな","ぎふとべる","日","東","ケ","18a",https://twitter.com/magorona/status/741283152232992768
741282996762771456,591608407,polymaple,"槭樹","polymaple","土","東","Ｃ","30a",https://twitter.com/polymaple/status/741282996762771456
741282974889443328,249987221,nyanta_nikudama,"ハル彦+","星クズ通り商店街","土","東","Ｒ","08b",https://twitter.com/nyanta_nikudama/status/741282974889443328
741282905113006085,3319975494,nidonenine,"にどね＠C90土曜日東E43b","寝落ちと転寝","土","東","Ｅ","43b",https://twitter.com/nidonenine/status/741282905113006085
741282652116783104,140405595,moremoresuru,"三上/金曜日東2Y30a","canned delusion","金","東","Ｙ","30a",https://twitter.com/moremoresuru/status/741282652116783104
741282523204845570,92486079,sznm,"さざなみ","microwave","金","東","プ","44b",https://twitter.com/sznm/status/741282523204845570
741282411795775488,705059624,coffee_loop,"スーツマン","あいんつばいどらい","金","東","E","51a",https://twitter.com/coffee_loop/status/741282411795775488
741282393818992641,96065032,taki_sai,"滝川シズル@ナミダ","ナミダ急便","土","東","エ","46b",https://twitter.com/taki_sai/status/741282393818992641
741282372100882433,75564935,D_ico696,"だいこん。＠散財girl","休みなんてないよ","日","南","職場","窓ぎＷ a",https://twitter.com/D_ico696/status/741282372100882433
741282369617825793,1682576376,asaneazusa,"麻音あずさ","ふりきゅーる","金","西","ｆ","26b",https://twitter.com/asaneazusa/status/741282369617825793
741282218132176897,16400123,mimonel,"ミモネル","ミモネランド","日","東","チ","53b",https://twitter.com/mimonel/status/741282218132176897
741282191976472576,606556185,aizawa_masaya,"芦屋","芦屋書店","土","東","レ","60a",https://twitter.com/aizawa_masaya/status/741282191976472576
741282101173981189,96124553,Ichijo365,"一条?","しゃど～ふぉっくす！","日","東","ウ","38b",https://twitter.com/Ichijo365/status/741282101173981189
741282031166853120,633541991,yukumo55,"ゆくも","Sun buys","土","道央","B","06b",https://twitter.com/yukumo55/status/741282031166853120
741281945305284608,4211139613,maroh0601,"食パン屋(*´-`) 二日目R-48b","つなかんroom","土","東","Ｒ","48b",https://twitter.com/maroh0601/status/741281945305284608
741281935012417536,259210317,iruka_JUMP,"いるか18 19日北海道ｺﾐﾃｨｱF24","いるかのメロン","日","東","Ｑ","07b",https://twitter.com/iruka_JUMP/status/741281935012417536
741281903609667593,94123763,taka_04,"高@C90 1日目東イ-17a","4．place ","金","東","イ","17a",https://twitter.com/taka_04/status/741281903609667593
741281674097393667,15390194,gensou_kakumei,"ぎん土西c34b","ゲンソウカクメイ","土","西","ｃ","34b",https://twitter.com/gensou_kakumei/status/741281674097393667
741281641406963714,715194019962204160,Fate_Saitone,"斉藤","どんかすと愉快なモブドン達","木","南北","z","114514a",https://twitter.com/Fate_Saitone/status/741281641406963714
741281522964013056,414690434,sakurakameo,"桜カメオ","Hail to you!","日","西","ｃ","58b",https://twitter.com/sakurakameo/status/741281522964013056
741281424406249472,231059282,ikkana3,"いつか","イカサマ女王ペテンの王様","金","東","ホ","22a",https://twitter.com/ikkana3/status/741281424406249472
741281344454463489,355370239,ienuco,"静川しすみ@3日目東タ-52b","いえネコ","日","東","タ","52b",https://twitter.com/ienuco/status/741281344454463489
741281340851511296,793573879,alt_mao,"まお_(:3」∠)_","alter ego","金","東","ピ","12a",https://twitter.com/alt_mao/status/741281340851511296
741281329447378944,2744502085,murderground,"Eris@MurderGround","Murder Ground","土","西","ｒ","05a",https://twitter.com/murderground/status/741281329447378944
741281277265870849,114702707,komakoma_teru,"てる坊主","てる坊主の雨宿","日","東","キ","17b",https://twitter.com/komakoma_teru/status/741281277265870849
741281255119953921,310739393,m1yu_t,"美夢@通販予約中","月恋","土","東","シ","07a",https://twitter.com/m1yu_t/status/741281255119953921
741281245028454401,2706052262,donkasu2000,"中世古どん","どんかすと愉快なモブドン達","木","南北","z","114514a",https://twitter.com/donkasu2000/status/741281245028454401
741281177311420416,95944646,EXiT30,"高瀬","SPEEDBIRD","眠","釘","理","37B",https://twitter.com/EXiT30/status/741281177311420416
741281101197410304,101229351,busoukagekiha,"武装歌劇派","武装歌劇派","日","西","み","23b",https://twitter.com/busoukagekiha/status/741281101197410304
741280749806981120,373896653,aoi_donpuri,"アオイ","どんぶりプリン","金","東","ヌ","60a",https://twitter.com/aoi_donpuri/status/741280749806981120
741280725987561473,3482319433,saion_oto,"西音","催眠音声研究所","日","西","ｊ","23b",https://twitter.com/saion_oto/status/741280725987561473
741280677400715266,212224840,monry_masa,"もんりーまさ@6/12富士ﾋﾙｸﾗ","Love Love Boys倶楽部","日","東","ソ","23b",https://twitter.com/monry_masa/status/741280677400715266
741280625940779008,108307750,marcydog,"MARCYどっぐ","MARCY'S","日","東","ネ","02b",https://twitter.com/marcydog/status/741280625940779008
741280438128234496,15580424,kularika,"クラリカ","ゼロヒャクケイ","日","西","め","25a",https://twitter.com/kularika/status/741280438128234496
741280321874759680,1189577210,hqregi,"レジ","052","金","東","チ","58b",https://twitter.com/hqregi/status/741280321874759680
741280258020675585,4734289074,chinpopo810,"ちんぽっぽ","ハト胸Bカップ","日","東","ケ","53a",https://twitter.com/chinpopo810/status/741280258020675585
741280082719735810,507015541,taiyounoidensi,"A=g","太陽の遺伝子","日","西","さ","14b",https://twitter.com/taiyounoidensi/status/741280082719735810
741279690841690112,70690974,unamuhiduki,"ウナム日月","おちんちんビロード","日","東","ヲ","69ω",https://twitter.com/unamuhiduki/status/741279690841690112
741279340923518976,26432643,ykirisima,"霧島義隆","霧島工房","日","東","Ｔ","11b",https://twitter.com/ykirisima/status/741279340923518976
741279304172986369,79476572,nichiru,"煮汁@3日め東3カ15a","ちろるら","日","東","カ","15a",https://twitter.com/nichiru/status/741279304172986369
741279241728233472,3246519175,omi_drr,"おみ∈(?????)∋ヒニチジョー","Dream Point","金","東","オ","50a",https://twitter.com/omi_drr/status/741279241728233472
741279013155397632,147219190,gekato,"ゲカト@ﾃｨｱ き30a","トカゲのしっぽ","日","東","Ｉ","53b",https://twitter.com/gekato/status/741279013155397632
741278899414274049,67542911,fujitsubo_m,"富士壺機械","富士壺機械","日","東","Ａ","75a",https://twitter.com/fujitsubo_m/status/741278899414274049
741278757424500736,132602047,akodama,"秋月","色物技研","日","西","れ","10a",https://twitter.com/akodama/status/741278757424500736
741278716538458117,723224040,nasutane,"なすたね(｀?ω≡´)1日目東イ22b","なす商店","金","東","イ","22b",https://twitter.com/nasutane/status/741278716538458117
741278671944568835,355224296,yuzuneko613,"ゆずネコ","むぎネコ屋","金","東","ポ","18b",https://twitter.com/yuzuneko613/status/741278671944568835
741278635928084480,1438157066,nagisahayate,"凪沙ハヤテ@C90-三日目せ03a","フリージア","日","西","せ","03a",https://twitter.com/nagisahayate/status/741278635928084480
741278574129221633,253587717,megtamine,"蓬莱胡蝶","帝釈修羅堂","土","東","Ｐ","26b",https://twitter.com/megtamine/status/741278574129221633
741278413944553476,195805398,yesprecure5,"森園ラブ","マルゴベア","金","西","ｂ","51b",https://twitter.com/yesprecure5/status/741278413944553476
741278350216335360,2365343090,harimotosaburo,"張本サブロー @3日目　ホ43b","千葉水産","日","東","ホ","43b",https://twitter.com/harimotosaburo/status/741278350216335360
741278253973790720,128494134,ashermes,"A.S.ヘルメス(税別)","Circle A","日","東","ル","59a",https://twitter.com/ashermes/status/741278253973790720
741278117621170177,39499356,mashitaka,"ちがいましたか","裏百鬼夜行","日","東","ユ","58a",https://twitter.com/mashitaka/status/741278117621170177
741278041347760129,5665462,ryo_trip,"Ryo◆1日目西f-18b","PPK◆","金","西","ｆ","18b",https://twitter.com/ryo_trip/status/741278041347760129
741277941145837568,194512166,youcapriccio,"裕","東のペンギン","日","東","Ｚ","30b",https://twitter.com/youcapriccio/status/741277941145837568
741277739404038144,524550283,ksnkngr,"楠木流＠C90(土)東Ｎ26b","魔境八王子","土","東","Ｎ","26b",https://twitter.com/ksnkngr/status/741277739404038144
741277469135626240,68701958,bang_you,"BANG-YOU（ばんゆう）","流弾屋","日","東","ヨ","53b",https://twitter.com/bang_you/status/741277469135626240
741277426261458945,3039638185,ponpon8492,"ぽんぽん＠2日目東Ｌ21a","ぽんぽんぺいん","土","東","Ｌ","21a",https://twitter.com/ponpon8492/status/741277426261458945
741277198342979584,107392184,animemitarou,"岡本健(OKAMOTO Takeshi)","コンテンツツーリズム研究会","日","東","ポ","37b",https://twitter.com/animemitarou/status/741277198342979584
741277162443964416,3592512799,voyager_daichi,"星丸ダイチ","ボヰジャー浪漫堂","金","東","ク","47b",https://twitter.com/voyager_daichi/status/741277162443964416
741277140243488769,53807314,mae_0083,"前","ナハバル","日","東","ナ","10a",https://twitter.com/mae_0083/status/741277140243488769
741277001793871873,100988829,harusame13,"春雨","運命のイカスミ","土","西","ｎ","27a",https://twitter.com/harusame13/status/741277001793871873
741276980264337408,148775203,otokuzu,"音屑*","奏奏","土","東","Ｅ","16a",https://twitter.com/otokuzu/status/741276980264337408
741276854246473728,142724108,pondiru,"ぽん(虎狩?I-29)","ぽんぢる","金","東","Ｎ","01a",https://twitter.com/pondiru/status/741276854246473728
741276791579377668,16557737,takhino,"takhino@こそこそ作戦展開中","投げっぱなし日記 ","日","東","ユ","05b",https://twitter.com/takhino/status/741276791579377668
741276556169871366,2616264319,rrrrBaRB,"あげたま@三日目ヌ-43b","狼幼館","日","東","ヌ","43b",https://twitter.com/rrrrBaRB/status/741276556169871366
741276321792151554,23437825,korosuk,"K6","Y-Cubed","日","西","ｄ","22b",https://twitter.com/korosuk/status/741276321792151554
741275976189935617,365913704,ike_secka,"secka","Quiet Well","日","西","ｃ","14a",https://twitter.com/ike_secka/status/741275976189935617
741275803833401345,2779484964,aobahatixx,"青葉はち@3日目ソ-08a","ころり亭","日","東","ソ","08a",https://twitter.com/aobahatixx/status/741275803833401345
741275770350227456,3390109564,tikyunotou,"地球の塔","地球の塔","金","東","ハ","43b",https://twitter.com/tikyunotou/status/741275770350227456
741275754189574144,3301264442,outotsu_panko,"凹凸(ぱんこ)","凹凸","日","東","Ｒ","01b",https://twitter.com/outotsu_panko/status/741275754189574144
741275729619353600,584542425,MyaMyaru,"みゃる","みゃみむめも","金","西","ｆ","15a",https://twitter.com/MyaMyaru/status/741275729619353600
741275617191034880,1680071322,studiofunsu,"スタジオふんす！＠1日目東R-56b","スタジオふんす！","金","東","Ｒ","56b",https://twitter.com/studiofunsu/status/741275617191034880
741275461360050176,242415924,dummy_n,"るこ＠ペットボトル集計中寄稿お休み中","DUMMY.N","金","東","Ｕ","54a",https://twitter.com/dummy_n/status/741275461360050176
741275414773932033,47269198,kihee,"喜兵衛?","喜兵衛.com","日","西","k","22a",https://twitter.com/kihee/status/741275414773932033
741275397635989504,91732335,shui_lai,"ミナセ","OPC","金","東","ネ","26b",https://twitter.com/shui_lai/status/741275397635989504
741275308997763073,4314316333,arapaima55giga,"ぴらるーく@サンクリ委託有","ぴらるーく","金","西","ａ","20a",https://twitter.com/arapaima55giga/status/741275308997763073
741275167045738496,4787812044,ayano_oso,"あやの@家宝おひるね エ-36a","Saika","金","東","ス","51a",https://twitter.com/ayano_oso/status/741275167045738496
741275039274668037,913736654,haru_tkg,"ハル","煌´","金","東","セ","53a",https://twitter.com/haru_tkg/status/741275039274668037
741275006525546497,213168500,cho_unan,"長男","まっち箱","日","東","Ｒ","35a",https://twitter.com/cho_unan/status/741275006525546497
741274999944679424,3267348853,pedori3,"ひかり","Frenchletter","日","東","シ","08b",https://twitter.com/pedori3/status/741274999944679424
741274856910553088,1076471551,sunegey,"ものと@2日目A07b","うらもの屋","土","東","Ａ","07b",https://twitter.com/sunegey/status/741274856910553088
741274761364275200,94546110,hiwaka,"ひわか＠我が往くは自爆の大海","サークル望意社","金","東","ウ","47b",https://twitter.com/hiwaka/status/741274761364275200
741274648344596480,2192182398,hideyuki764,"常時紅蓮","サークル白ポスト","金","東","メ","16b",https://twitter.com/hideyuki764/status/741274648344596480
741274638915772419,51098310,pa_po,"pa-po@夏2日目西f-30b","ぱぽ屋","土","西","ｆ","30b",https://twitter.com/pa_po/status/741274638915772419
741274406933004289,1728160789,nagiEpt,"Иagi","one/day+camcacush"0.01","月","北","ゎ","00x",https://twitter.com/nagiEpt/status/741274406933004289
741274355569594368,134207365,_yuikei,"ゆいけー","超技乱舞!","土","東","ル","26b",https://twitter.com/_yuikei/status/741274355569594368
